dataHora,ordem,linha,latitude,longitude,velocidade
08-02-2015 20:49:08,C30119,,"-22.950357","-43.348011",0
08-02-2015 20:49:08,C42523,667,"-22.90402","-43.285042",32
08-02-2015 20:49:08,C42669,607,"-22.88954","-43.310612",39
08-02-2015 20:49:09,B42506,,"-22.8762","-43.33",0
08-02-2015 20:49:09,C42623,667,"-22.90521","-43.293221",7
08-02-2015 20:49:09,C50126,,"-22.951689","-43.260212",15.74
08-02-2015 20:49:10,A41078,,"-22.875761","-43.241577",0.19
08-02-2015 20:49:10,A72030,,"-22.88938","-43.291988",0.19
08-02-2015 20:49:10,B11540,914,"-22.8059","-43.3644",0
08-02-2015 20:49:10,B55082,310,"-22.9062","-43.2615",0
08-02-2015 20:49:10,B60169,947,"-22.8592","-43.2328",25
08-02-2015 20:49:10,C30300,,"-22.950172","-43.34782",0
08-02-2015 20:49:11,A27545,157,"-22.90523","-43.192249",2
08-02-2015 20:49:11,A55042,,"-22.90579","-43.260529",0
08-02-2015 20:49:11,A55157,464,"-22.97044","-43.186169",0
08-02-2015 20:49:11,B25589,,"-22.902","-43.2984",0
08-02-2015 20:49:11,B42578,,"-22.8764","-43.3304",1
08-02-2015 20:49:11,B60517,,"-22.8148","-43.386",0
08-02-2015 20:49:11,B71143,247,"-22.9026","-43.3148",0
08-02-2015 20:49:11,C82535,678,"-22.859169","-43.374119",59.63
08-02-2015 20:49:12,B11517,908,"-22.8579","-43.2674",33.34
08-02-2015 20:49:12,C13172,766,"-22.940042","-43.34367",22
08-02-2015 20:49:12,C42546,667,"-22.8708","-43.341881",0
08-02-2015 20:49:13,A29182,474,"-22.89418","-43.263329",0
08-02-2015 20:49:13,B11557,773,"-22.8111","-43.3726",0
08-02-2015 20:49:13,B28575,326,"-22.8417","-43.2393",58
08-02-2015 20:49:13,C42609,607,"-22.881901","-43.32996",0
08-02-2015 20:49:14,A50042,229,"-22.929338","-43.253567",0
08-02-2015 20:49:14,A72057,,"-22.888769","-43.29287",0
08-02-2015 20:49:14,C44597,782,"-22.89743","-43.351002",32
08-02-2015 20:49:14,C47481,,"-22.952871","-43.348957",0
08-02-2015 20:49:15,A48128,,"-22.910856","-43.270817",0
08-02-2015 20:49:15,A71568,,"-22.93005","-43.254387",0.74
08-02-2015 20:49:15,B25572,,"-22.9027","-43.2979",0
08-02-2015 20:49:15,B44512,,"-22.8605","-43.356",0
08-02-2015 20:49:15,B71030,238,"-22.903","-43.3136",0
08-02-2015 20:49:15,C42673,607,"-22.924271","-43.25227",24
08-02-2015 20:49:15,C47867,,"-22.953436","-43.34964",0
08-02-2015 20:49:16,A29127,472,"-22.89872","-43.21991",43
08-02-2015 20:49:16,A55092,,"-22.916981","-43.257832",45
08-02-2015 20:49:16,B25599,SV606,"-22.8956","-43.2944",0
08-02-2015 20:49:16,B44673,685,"-22.8607","-43.3555",0
08-02-2015 20:49:16,C30260,343,"-22.924761","-43.338085",85
08-02-2015 20:49:16,C44526,721,"-22.84586","-43.3027",20
08-02-2015 20:49:17,A29154,,"-22.867929","-43.291531",0
08-02-2015 20:49:17,B31143,399,"-22.8154","-43.3865",0
08-02-2015 20:49:17,B42529,456,"-22.8976","-43.2826",34
08-02-2015 20:49:17,B42647,,"-22.8766","-43.33",0
08-02-2015 20:49:17,B44634,638,"-22.8604","-43.3713",0
08-02-2015 20:49:17,B55124,292,"-22.9059","-43.1944",0
08-02-2015 20:49:17,C30084,,"-22.880152","-43.357185",0
08-02-2015 20:49:17,C41337,318,"-22.85778","-43.245239",0
08-02-2015 20:49:18,A29009,,"-22.983959","-43.20985",24
08-02-2015 20:49:18,A29162,474,"-22.868031","-43.29155",0
08-02-2015 20:49:18,A55148,434,"-22.91424","-43.1838",11
08-02-2015 20:49:18,B11726,773,"-22.8106","-43.3713",0
08-02-2015 20:49:18,B44620,638,"-22.8601","-43.3716",31
08-02-2015 20:49:18,B55117,292,"-22.8724","-43.2881",66
08-02-2015 20:49:18,B60097,,"-22.8368","-43.3641",25
08-02-2015 20:49:18,B75582,,"-22.8315","-43.3231",0
08-02-2015 20:49:19,B58057,661,"-22.8805","-43.2685",0
08-02-2015 20:49:19,C41382,,"-22.858755","-43.245045",0
08-02-2015 20:49:20,A29192,473,"-22.93692","-43.203899",69
08-02-2015 20:49:20,B28616,324,"-22.9065","-43.1751",11
08-02-2015 20:49:20,B55137,311,"-22.9064","-43.2617",6
08-02-2015 20:49:20,C30073,,"-22.950043","-43.347874",0
08-02-2015 20:49:21,A37519,154,"-22.907221","-43.182491",1
08-02-2015 20:49:21,A55075,464,"-22.916031","-43.247051",33
08-02-2015 20:49:21,A55129,,"-22.978649","-43.226799",0
08-02-2015 20:49:21,B11694,669,"-22.8412","-43.3706",31.48
08-02-2015 20:49:21,B28579,,"-22.8149","-43.1887",0
08-02-2015 20:49:21,B31111,,"-22.8046","-43.3101",0
08-02-2015 20:49:21,B44532,685,"-22.8305","-43.3454",2
08-02-2015 20:49:21,B44642,,"-22.8768","-43.3344",12
08-02-2015 20:49:21,C44628,,"-22.854231","-43.33144",39
08-02-2015 20:49:22,B28514,329,"-22.805","-43.2088",0
08-02-2015 20:49:22,B28549,696,"-22.9","-43.2793",0
08-02-2015 20:49:22,B28606,925,"-22.8123","-43.1915",2
08-02-2015 20:49:22,B42615,650,"-22.8538","-43.3551",22
08-02-2015 20:49:22,B42656,650,"-22.8758","-43.297",27
08-02-2015 20:49:22,C44550,782,"-22.86072","-43.35556",0
08-02-2015 20:49:22,C44683,783,"-22.860861","-43.37138",0
08-02-2015 20:49:22,C47758,863,"-22.978481","-43.333691",0
08-02-2015 20:49:23,A55007,,"-22.91922","-43.262211",9
08-02-2015 20:49:23,A55113,434,"-22.931049","-43.179379",0
08-02-2015 20:49:23,B10518,630,"-22.9202","-43.2339",2
08-02-2015 20:49:23,B25506,232,"-22.9168","-43.261",30
08-02-2015 20:49:23,B42522,254,"-22.8826","-43.3229",0
08-02-2015 20:49:23,B44688,,"-22.877","-43.3344",6
08-02-2015 20:49:23,B58069,312,"-22.866","-43.269",28
08-02-2015 20:49:23,B60035,386,"-22.9164","-43.1766",0
08-02-2015 20:49:23,C42637,607,"-22.924089","-43.240849",28
08-02-2015 20:49:24,A55024,464,"-22.98373","-43.221458",1
08-02-2015 20:49:24,A55034,464,"-22.96384","-43.178139",8
08-02-2015 20:49:24,B25561,SV606,"-22.9106","-43.2877",13
08-02-2015 20:49:24,B28585,934,"-22.8112","-43.1898",8
08-02-2015 20:49:24,B32665,296,"-22.8885","-43.2492",55
08-02-2015 20:49:24,B51645,917,"-22.8852","-43.2902",0
08-02-2015 20:49:24,B60102,,"-22.8145","-43.386",0
08-02-2015 20:49:24,C44517,712,"-22.82551","-43.325871",32
08-02-2015 20:49:25,A27619,,"-22.92119","-43.255909",0
08-02-2015 20:49:25,A41455,,"-22.857412","-43.24514",0
08-02-2015 20:49:25,A48149,539,"-22.984673","-43.24329",0.93
08-02-2015 20:49:25,A55047,464,"-22.985149","-43.203449",30
08-02-2015 20:49:25,A55051,464,"-22.982941","-43.190971",18
08-02-2015 20:49:25,B11721,669,"-22.871","-43.3419",19.63
08-02-2015 20:49:25,B27134,,"-22.8168","-43.3012",0
08-02-2015 20:49:25,B28706,2343,"-22.8146","-43.1888",0
08-02-2015 20:49:25,B42666,650,"-22.8802","-43.3227",5
08-02-2015 20:49:25,B44695,638,"-22.8706","-43.3472",31
08-02-2015 20:49:25,B55145,,"-22.9061","-43.2617",0
08-02-2015 20:49:25,C44629,782,"-22.84943","-43.360851",0
08-02-2015 20:49:25,C51632,371,"-22.904869","-43.220654",41
08-02-2015 20:49:26,A48169,201,"-22.924866","-43.209915",9.82
08-02-2015 20:49:26,A55023,435,"-22.95606","-43.18993",0
08-02-2015 20:49:26,A55104,434,"-22.97401","-43.189091",9
08-02-2015 20:49:26,B11725,773,"-22.8536","-43.3709",9.07
08-02-2015 20:49:26,B28589,696,"-22.8122","-43.1919",38
08-02-2015 20:49:26,B42604,650,"-22.8966","-43.2569",0
08-02-2015 20:49:26,B42665,,"-22.8766","-43.3301",0
08-02-2015 20:49:26,B44555,638,"-22.861","-43.3559",0
08-02-2015 20:49:26,B44693,,"-22.8607","-43.3563",0
08-02-2015 20:49:26,B63073,SR335,"-22.8194","-43.2944",0
08-02-2015 20:49:26,C42670,607,"-22.896681","-43.29501",46
08-02-2015 20:49:26,C44611,712,"-22.86128","-43.330421",34
08-02-2015 20:49:26,C44662,709,"-22.839899","-43.323799",0
08-02-2015 20:49:27,A29007,,"-22.86846","-43.2925",0
08-02-2015 20:49:27,A29075,210,"-22.891159","-43.21505",42
08-02-2015 20:49:27,A37635,,"-22.902861","-43.196079",0
08-02-2015 20:49:27,A41369,460,"-22.931013","-43.179245",0.19
08-02-2015 20:49:27,A55094,,"-22.906219","-43.26078",0
08-02-2015 20:49:27,B10536,,"-22.8686","-43.2572",0
08-02-2015 20:49:27,B11558,669,"-22.8416","-43.3711",16.48
08-02-2015 20:49:27,B27150,,"-22.8171","-43.3019",0
08-02-2015 20:49:27,B28503,,"-22.8157","-43.1879",0
08-02-2015 20:49:27,B28538,321,"-22.9097","-43.1722",0
08-02-2015 20:49:27,B28611,326,"-22.9024","-43.1811",9
08-02-2015 20:49:27,B42629,457,"-22.9016","-43.2807",21
08-02-2015 20:49:27,B44519,,"-22.8603","-43.3566",0
08-02-2015 20:49:27,B58169,623,"-22.9147","-43.2516",29
08-02-2015 20:49:27,C47686,,"-22.972925","-43.363201",56
08-02-2015 20:49:27,C82558,363,"-22.857203","-43.371517",0
08-02-2015 20:49:28,A72106,,"-22.935322","-43.202141",42.41
08-02-2015 20:49:28,B31049,498,"-22.8669","-43.2547",31
08-02-2015 20:49:28,B32575,342,"-22.8394","-43.2544",72
08-02-2015 20:49:28,B42518,254,"-22.8825","-43.3231",0
08-02-2015 20:49:28,B42582,457,"-22.8876","-43.286",15
08-02-2015 20:49:28,B42627,,"-22.8762","-43.3299",1
08-02-2015 20:49:28,B44562,,"-22.878","-43.3372",0
08-02-2015 20:49:28,B44636,638,"-22.8607","-43.3564",0
08-02-2015 20:49:28,B60105,947,"-22.8359","-43.3917",30
08-02-2015 20:49:28,B60155,945,"-22.846","-43.3783",47
08-02-2015 20:49:28,C42586,607,"-22.8794","-43.33733",0
08-02-2015 20:49:28,C44589,781,"-22.881889","-43.3251",0
08-02-2015 20:49:29,A29073,473,"-22.89859","-43.21722",40
08-02-2015 20:49:29,A50051,226,"-22.928743","-43.253914",0.56
08-02-2015 20:49:29,A55022,435,"-22.914671","-43.240009",34
08-02-2015 20:49:29,A55027,434,"-22.921049","-43.258781",17
08-02-2015 20:49:29,A55073,425,"-22.950171","-43.178459",51
08-02-2015 20:49:29,A55108,,"-22.917089","-43.26223",22
08-02-2015 20:49:29,B31167,484,"-22.8471","-43.2655",0
08-02-2015 20:49:29,B32610,946,"-22.8997","-43.279",0
08-02-2015 20:49:29,B32699,634,"-22.8116","-43.1926",8
08-02-2015 20:49:29,B42567,277,"-22.904","-43.188",0
08-02-2015 20:49:29,B42590,,"-22.8764","-43.33",0
08-02-2015 20:49:29,B44529,638,"-22.8607","-43.3565",0
08-02-2015 20:49:29,B51625,917,"-22.8682","-43.256",0
08-02-2015 20:49:29,B60005,,"-22.8149","-43.387",0
08-02-2015 20:49:29,B60101,947,"-22.8326","-43.3424",0
08-02-2015 20:49:29,C44557,782,"-22.87534","-43.334949",31
08-02-2015 20:49:29,C44610,,"-22.860901","-43.356548",0
08-02-2015 20:49:29,C44615,712,"-22.84012","-43.323799",15
08-02-2015 20:49:29,C50227,301,"-23.004517","-43.30431",54.82
08-02-2015 20:49:30,A37650,513,"-22.95153","-43.184101",0
08-02-2015 20:49:30,A71596,,"-22.930214","-43.254051",0.19
08-02-2015 20:49:30,B31004,,"-22.8045","-43.3094",0
08-02-2015 20:49:30,B32654,296,"-22.8896","-43.2487",67
08-02-2015 20:49:30,B32696,946,"-22.8778","-43.3258",49
08-02-2015 20:49:30,B32703,298,"-22.9094","-43.1762",0
08-02-2015 20:49:30,B42594,277,"-22.86","-43.3548",0
08-02-2015 20:49:30,B42617,650,"-22.8612","-43.3694",1
08-02-2015 20:49:30,B42640,650,"-22.8739","-43.3369",14
08-02-2015 20:49:30,B42648,,"-22.8764","-43.3299",0
08-02-2015 20:49:30,B42655,650,"-22.8955","-43.2627",13
08-02-2015 20:49:30,B44553,,"-22.8911","-43.2929",53
08-02-2015 20:49:30,B44665,638,"-22.9126","-43.2271",38
08-02-2015 20:49:30,B44696,SV685,"-22.8546","-43.3516",13
08-02-2015 20:49:30,B55084,,"-22.906","-43.2615",0
08-02-2015 20:49:30,B58203,623,"-22.8441","-43.2839",0
08-02-2015 20:49:30,B60039,947,"-22.8859","-43.2296",0
08-02-2015 20:49:30,B71147,239,"-22.9142","-43.1962",6.48
08-02-2015 20:49:30,C30318,557,"-22.986286","-43.329796",53
08-02-2015 20:49:30,C41879,2018,"-22.808851","-43.252899",0
08-02-2015 20:49:30,C42672,607,"-22.879049","-43.334469",0
08-02-2015 20:49:30,C44545,712,"-22.88168","-43.32547",0
08-02-2015 20:49:30,C44651,712,"-22.837271","-43.325001",0
08-02-2015 20:49:30,C47735,636,"-22.897726","-43.352436",0
08-02-2015 20:49:30,C50133,315,"-23.025322","-43.458858",43.52
08-02-2015 20:49:31,A27511,157,"-22.93808","-43.171551",54
08-02-2015 20:49:31,A29121,472,"-22.902479","-43.18346",4
08-02-2015 20:49:31,A72005,410,"-22.963261","-43.21661",0.19
08-02-2015 20:49:31,A72033,,"-22.913601","-43.178326",3.89
08-02-2015 20:49:31,B28584,922,"-22.8172","-43.2396",60
08-02-2015 20:49:31,B28601,324,"-22.909","-43.1711",0
08-02-2015 20:49:31,B32551,342,"-22.8167","-43.2873",10
08-02-2015 20:49:31,B32731,298,"-22.8692","-43.3029",50
08-02-2015 20:49:31,B42611,,"-22.8765","-43.3299",0
08-02-2015 20:49:31,B42646,457,"-22.9163","-43.2294",16
08-02-2015 20:49:31,B44671,685,"-22.904","-43.2988",5
08-02-2015 20:49:31,B55068,,"-22.9058","-43.2604",0
08-02-2015 20:49:31,B75575,355,"-22.8323","-43.2794",0
08-02-2015 20:49:31,C44515,782,"-22.86095","-43.356171",0
08-02-2015 20:49:32,A29013,474,"-22.868601","-43.29211",0
08-02-2015 20:49:32,A29036,535,"-22.986469","-43.196232",39
08-02-2015 20:49:32,A29048,,"-22.86805","-43.292309",0
08-02-2015 20:49:32,A29129,472,"-22.868099","-43.29113",0
08-02-2015 20:49:32,A29184,461,"-22.89448","-43.23661",0
08-02-2015 20:49:32,B19569,,"-22.8092","-43.3427",0
08-02-2015 20:49:32,B28543,324,"-22.8126","-43.2196",63
08-02-2015 20:49:32,B31017,,"-22.805","-43.31",0
08-02-2015 20:49:32,B32524,,"-22.8368","-43.3632",14
08-02-2015 20:49:32,B32552,615,"-22.8867","-43.2878",0
08-02-2015 20:49:32,B32563,779,"-22.818","-43.393",0
08-02-2015 20:49:32,B32588,SV779,"-22.8177","-43.3936",1
08-02-2015 20:49:32,B32712,298,"-22.8828","-43.2545",11
08-02-2015 20:49:32,B42516,456,"-22.887","-43.2855",0
08-02-2015 20:49:32,B42631,650,"-22.9008","-43.2522",28
08-02-2015 20:49:32,B42645,457,"-22.8874","-43.2763",37
08-02-2015 20:49:32,B42668,650,"-22.8692","-43.3055",50
08-02-2015 20:49:32,B44598,,"-22.8933","-43.3053",55
08-02-2015 20:49:32,B44661,638,"-22.8869","-43.3042",40
08-02-2015 20:49:32,B60146,945,"-22.8234","-43.404",26
08-02-2015 20:49:32,B75658,355,"-22.8519","-43.2478",53
08-02-2015 20:49:32,C44505,712,"-22.86348","-43.332489",14
08-02-2015 20:49:32,C47796,315,"-22.902927","-43.185452",38
08-02-2015 20:49:33,A27571,605,"-22.91433","-43.234081",0
08-02-2015 20:49:33,A27581,157,"-22.92037","-43.194038",44
08-02-2015 20:49:33,A29181,535,"-22.986629","-43.203381",0
08-02-2015 20:49:33,A29185,,"-22.899799","-43.228409",31
08-02-2015 20:49:33,A37536,154,"-22.930719","-43.174229",46
08-02-2015 20:49:33,A48124,,"-22.910509","-43.269539",0.37
08-02-2015 20:49:33,B11728,669,"-22.8202","-43.3917",14.45
08-02-2015 20:49:33,B28555,,"-22.8159","-43.1879",0
08-02-2015 20:49:33,B28562,324,"-22.8163","-43.1882",0
08-02-2015 20:49:33,B28608,925,"-22.8174","-43.2391",28
08-02-2015 20:49:33,B31001,,"-22.8043","-43.3093",0
08-02-2015 20:49:33,B31055,498,"-22.9383","-43.1913",17
08-02-2015 20:49:33,B32529,296,"-22.85","-43.3257",25
08-02-2015 20:49:33,B32538,795,"-22.866","-43.4028",49
08-02-2015 20:49:33,B32570,342,"-22.8152","-43.29",5
08-02-2015 20:49:33,B32587,,"-22.8184","-43.3929",0
08-02-2015 20:49:33,B32593,944,"-22.8173","-43.3937",0
08-02-2015 20:49:33,B32595,296,"-22.8871","-43.281",14
08-02-2015 20:49:33,B32609,687,"-22.8043","-43.3573",26
08-02-2015 20:49:33,B32641,793,"-22.806","-43.3675",0
08-02-2015 20:49:33,B32652,687,"-22.8592","-43.3082",49
08-02-2015 20:49:33,B42612,457,"-22.9102","-43.2328",24
08-02-2015 20:49:33,B44584,638,"-22.8825","-43.3235",0
08-02-2015 20:49:33,B44612,,"-22.8742","-43.3413",3
08-02-2015 20:49:33,B44621,,"-22.9253","-43.2325",2
08-02-2015 20:49:33,C44506,709,"-22.84478","-43.323521",0
08-02-2015 20:49:33,C47893,,"-22.952572","-43.349361",0
08-02-2015 20:49:34,A27678,439,"-22.91374","-43.22784",24
08-02-2015 20:49:34,A29047,476,"-22.867809","-43.29097",0
08-02-2015 20:49:34,A29179,472,"-22.947969","-43.181332",58
08-02-2015 20:49:34,A48120,,"-22.910601","-43.269451",0.37
08-02-2015 20:49:34,A55114,434,"-22.915779","-43.176609",17
08-02-2015 20:49:34,B27145,629,"-22.8174","-43.3019",0
08-02-2015 20:49:34,B28560,696,"-22.8735","-43.2581",11
08-02-2015 20:49:34,B31056,498,"-22.8042","-43.3108",0
08-02-2015 20:49:34,B32597,SV779,"-22.8162","-43.388",51
08-02-2015 20:49:34,B32624,,"-22.8157","-43.3949",0
08-02-2015 20:49:34,B32655,,"-22.8165","-43.3943",0
08-02-2015 20:49:34,B42501,457,"-22.9015","-43.2809",33
08-02-2015 20:49:34,B44509,638,"-22.8814","-43.3243",32
08-02-2015 20:49:34,B44616,685,"-22.8378","-43.3488",42
08-02-2015 20:49:34,B44687,,"-22.8607","-43.3564",0
08-02-2015 20:49:34,B51517,917,"-22.8696","-43.2681",9
08-02-2015 20:49:34,B58158,628,"-22.844","-43.2833",0
08-02-2015 20:49:34,B75560,349,"-22.8432","-43.3358",0
08-02-2015 20:49:34,B75621,355,"-22.8312","-43.3236",0
08-02-2015 20:49:34,C44502,781,"-22.87026","-43.335461",27
08-02-2015 20:49:34,C44596,782,"-22.827721","-43.352791",25
08-02-2015 20:49:35,A27507,548,"-22.955521","-43.197929",37
08-02-2015 20:49:35,A27587,432,"-22.97744","-43.190399",28
08-02-2015 20:49:35,A27595,157,"-22.961639","-43.175331",25
08-02-2015 20:49:35,A41453,,"-22.85758","-43.244259",0
08-02-2015 20:49:35,A55048,425,"-22.972","-43.187771",0
08-02-2015 20:49:35,A55096,434,"-22.95874","-43.191139",5
08-02-2015 20:49:35,A55101,434,"-22.94747","-43.182549",7
08-02-2015 20:49:35,B10532,627,"-22.8682","-43.2573",0
08-02-2015 20:49:35,B31005,,"-22.8052","-43.3098",0
08-02-2015 20:49:35,B31053,,"-22.8046","-43.3102",0
08-02-2015 20:49:35,B32574,342,"-22.905","-43.2102",35
08-02-2015 20:49:35,B44546,,"-22.8819","-43.3264",0
08-02-2015 20:49:35,B75558,355,"-22.8528","-43.3127",0
08-02-2015 20:49:35,B75649,,"-22.831","-43.3237",0
08-02-2015 20:49:35,B82666,711,"-22.8728","-43.2681",30.19
08-02-2015 20:49:35,C44663,,"-22.86039","-43.355968",0
08-02-2015 20:49:35,C47900,361,"-22.898697","-43.2099",10
08-02-2015 20:49:36,A27512,157,"-22.91416","-43.177319",28
08-02-2015 20:49:36,A27536,548,"-22.994949","-43.25724",0
08-02-2015 20:49:36,A27585,,"-22.919941","-43.256599",0
08-02-2015 20:49:36,A29044,472,"-22.910721","-43.16993",39
08-02-2015 20:49:36,A29140,,"-22.896669","-43.242069",46
08-02-2015 20:49:36,A55031,464,"-22.98399","-43.212811",26
08-02-2015 20:49:36,B11513,669,"-22.82","-43.3906",25.19
08-02-2015 20:49:36,B28537,326,"-22.7932","-43.18",54
08-02-2015 20:49:36,B28544,696,"-22.8723","-43.2519",64
08-02-2015 20:49:36,B28739,2344,"-22.8146","-43.1887",0
08-02-2015 20:49:36,B31030,,"-22.8042","-43.3111",0
08-02-2015 20:49:36,B31035,,"-22.8042","-43.3109",0
08-02-2015 20:49:36,B31037,,"-22.8047","-43.3097",0
08-02-2015 20:49:36,B31070,,"-22.8041","-43.3105",0
08-02-2015 20:49:36,B32504,296,"-22.8044","-43.3638",0
08-02-2015 20:49:36,B32545,795,"-22.8267","-43.4088",25
08-02-2015 20:49:36,B42588,457,"-22.8856","-43.3006",0
08-02-2015 20:49:36,B44544,638,"-22.9124","-43.2345",42
08-02-2015 20:49:36,B55140,311,"-22.8687","-43.2683",37
08-02-2015 20:49:36,B58094,623,"-22.8451","-43.2681",34
08-02-2015 20:49:36,B71001,239,"-22.8958","-43.2939",50
08-02-2015 20:49:36,B75643,,"-22.8316","-43.3234",0
08-02-2015 20:49:36,C44608,,"-22.84219","-43.277222",31
08-02-2015 20:49:37,A27679,157,"-22.978609","-43.200069",11
08-02-2015 20:49:37,A27684,439,"-22.910549","-43.215721",39
08-02-2015 20:49:37,A29018,210,"-22.89489","-43.215321",0
08-02-2015 20:49:37,A29102,472,"-22.874479","-43.283161",57
08-02-2015 20:49:37,A37678,,"-22.907949","-43.197151",44
08-02-2015 20:49:37,A72013,,"-22.920538","-43.244247",45
08-02-2015 20:49:37,B10053,323,"-22.8155","-43.1874",0
08-02-2015 20:49:37,B11530,362,"-22.866","-43.3568",0
08-02-2015 20:49:37,B19564,374,"-22.8386","-43.2555",56
08-02-2015 20:49:37,B28508,935,"-22.8154","-43.1885",0
08-02-2015 20:49:37,B28521,326,"-22.7979","-43.1849",6
08-02-2015 20:49:37,B28534,324,"-22.8171","-43.2237",61
08-02-2015 20:49:37,B31072,,"-22.8046","-43.31",0
08-02-2015 20:49:37,B32548,779,"-22.8619","-43.3695",0
08-02-2015 20:49:37,B32580,SV779,"-22.8617","-43.3718",0
08-02-2015 20:49:37,B44630,685,"-22.8375","-43.3321",17
08-02-2015 20:49:37,B44655,638,"-22.8918","-43.282",0
08-02-2015 20:49:37,B55112,311,"-22.9152","-43.2504",1
08-02-2015 20:49:37,B55122,292,"-22.8715","-43.2767",52
08-02-2015 20:49:37,B58074,673,"-22.8594","-43.2583",41
08-02-2015 20:49:37,B58195,623,"-22.844","-43.2835",0
08-02-2015 20:49:37,B58200,,"-22.8372","-43.2849",0
08-02-2015 20:49:37,B60526,,"-22.8151","-43.3867",0
08-02-2015 20:49:37,B75521,,"-22.8306","-43.3238",0
08-02-2015 20:49:37,B75553,355,"-22.8306","-43.3239",0
08-02-2015 20:49:37,B75670,349,"-22.8955","-43.1878",68
08-02-2015 20:49:37,C50029,301,"-22.916935","-43.210434",0.19
08-02-2015 20:49:38,A27558,433,"-22.917259","-43.17556",57
08-02-2015 20:49:38,A27604,438,"-22.900591","-43.178009",0
08-02-2015 20:49:38,A27633,157,"-22.91637","-43.250462",0
08-02-2015 20:49:38,A29135,473,"-22.96776","-43.183899",19
08-02-2015 20:49:38,A37513,,"-22.925819","-43.176552",21
08-02-2015 20:49:38,A37515,184,"-22.90234","-43.19664",0
08-02-2015 20:49:38,A37551,155,"-22.902769","-43.196369",0
08-02-2015 20:49:38,A37722,161,"-22.98225","-43.191078",36
08-02-2015 20:49:38,A37743,,"-22.901449","-43.196411",0
08-02-2015 20:49:38,A41358,126,"-22.874676","-43.241905",0.19
08-02-2015 20:49:38,A48166,,"-22.910923","-43.270576",0
08-02-2015 20:49:38,A50200,220,"-22.929029","-43.254299",0
08-02-2015 20:49:38,B10539,680,"-22.8781","-43.2638",0
08-02-2015 20:49:38,B19596,665,"-22.8069","-43.3614",6
08-02-2015 20:49:38,B25542,,"-22.9024","-43.2989",0
08-02-2015 20:49:38,B25555,606,"-22.9102","-43.2223",34
08-02-2015 20:49:38,B25612,249,"-22.9023","-43.2572",7
08-02-2015 20:49:38,B28556,696,"-22.8158","-43.1878",0
08-02-2015 20:49:38,B31103,,"-22.8478","-43.2595",24.26
08-02-2015 20:49:38,B32644,,"-22.8828","-43.2959",0
08-02-2015 20:49:38,B32660,296,"-22.8978","-43.2177",12
08-02-2015 20:49:38,B32748,,"-22.8173","-43.3932",3
08-02-2015 20:49:38,B44674,SV685,"-22.9","-43.2801",0
08-02-2015 20:49:38,B51600,917,"-22.8868","-43.3041",39
08-02-2015 20:49:38,B55070,292,"-22.909","-43.1711",0
08-02-2015 20:49:38,B58012,312,"-22.8523","-43.2813",0
08-02-2015 20:49:38,B58055,628,"-22.8796","-43.2707",0
08-02-2015 20:49:38,B58080,313,"-22.8939","-43.2393",29
08-02-2015 20:49:38,B58145,,"-22.8369","-43.2852",0
08-02-2015 20:49:38,C44520,,"-22.86047","-43.355881",0
08-02-2015 20:49:38,C44601,,"-22.846531","-43.284752",0
08-02-2015 20:49:38,C44626,721,"-22.881809","-43.325321",12
08-02-2015 20:49:39,A27620,157,"-22.945379","-43.182381",5
08-02-2015 20:49:39,A27632,157,"-22.983009","-43.190861",9
08-02-2015 20:49:39,A27653,157,"-22.9834","-43.192001",27
08-02-2015 20:49:39,A37589,133,"-22.93115","-43.178631",0
08-02-2015 20:49:39,A37705,161,"-22.946569","-43.18251",9
08-02-2015 20:49:39,A55045,464,"-22.917089","-43.17651",61
08-02-2015 20:49:39,A55127,434,"-22.94109","-43.177509",20
